Дата,Температура (день),Давление (день),Облачность (день),Ветер (день),Температура (вечер),Давление (вечер),Облачность (вечер),Ветер (вечер)
2021-09-5,+15,749,Пасмурно,ЮЗ 3м/с,+11,751,Малооблачно,ЮЗ 3м/с
2021-09-6,+13,752,Малооблачно,С 1м/с,+8,754,Ясно,С 1м/с
2021-09-7,+15,755,Пасмурно,З 3м/с,+11,755,Малооблачно,З 3м/с
2021-09-8,+17,752,Пасмурно,З 3м/с,+13,752,Переменная облачность,З 3м/с
2021-09-9,+16,746,Пасмурно,З 4м/с,+17,746,Переменная облачность,З 4м/с
2021-09-10,+16,745,Пасмурно,З 1м/с,+11,748,Малооблачно,З 1м/с
2021-09-11,+16,752,Переменная облачность,С 2м/с,+8,753,Ясно,С 2м/с
2021-09-12,+21,750,Переменная облачность,ЮЗ 2м/с,+16,749,Переменная облачность,ЮЗ 2м/с
2021-09-13,+24,747,Малооблачно,З 2м/с,+20,746,Ясно,З 2м/с
2021-09-14,+25,743,Ясно,З 3м/с,+17,743,Переменная облачность,З 3м/с
2021-09-15,+17,743,Малооблачно,З 4м/с,+11,744,Ясно,З 4м/с
2021-09-16,+13,746,Малооблачно,З 3м/с,+9,747,Переменная облачность,З 3м/с
2021-09-17,+9,749,Пасмурно,З 2м/с,+8,749,Пасмурно,З 2м/с
2021-09-18,+11,752,Переменная облачность,СЗ 3м/с,+7,755,Пасмурно,СЗ 3м/с
2021-09-19,+12,756,Ясно,С 1м/с,+7,756,Ясно,С 1м/с
2021-09-20,+13,756,Ясно,В 2м/с,+10,756,Переменная облачность,В 2м/с
2021-09-21,+11,752,Пасмурно,В 4м/с,+11,751,Переменная облачность,В 4м/с
2021-09-22,+10,752,Пасмурно,В 2м/с,+9,752,Пасмурно,В 2м/с
2021-09-23,+9,753,Пасмурно,В 3м/с,+10,751,Пасмурно,В 3м/с
2021-09-24,+8,749,Пасмурно,В 2м/с,+9,746,Пасмурно,В 2м/с
2021-09-25,+14,744,Пасмурно,С 1м/с,+9,745,Ясно,С 1м/с
2021-09-26,+15,743,Пасмурно,В 1м/с,+12,741,Пасмурно,В 1м/с
2021-09-27,+12,744,Пасмурно,В 3м/с,+9,748,Переменная облачность,В 3м/с
2021-09-28,+10,754,Малооблачно,СВ 4м/с,+6,756,Малооблачно,СВ 4м/с
2021-09-29,+9,758,Пасмурно,СВ 3м/с,+8,759,Переменная облачность,СВ 3м/с
2021-09-30,+10,759,Пасмурно,З 1м/с,+8,760,Переменная облачность,З 1м/с
2021-10-1,+13,761,Переменная облачность,З 2м/с,+10,761,Малооблачно,З 2м/с
2021-10-2,+11,761,Пасмурно,С 1м/с,+8,761,Пасмурно,С 1м/с
2021-10-3,+10,761,Пасмурно,С 1м/с,+9,762,Пасмурно,С 1м/с
2021-10-4,+11,764,Переменная облачность,СВ 2м/с,+6,766,Ясно,СВ 2м/с
2021-10-5,+9,770,Ясно,Ю 1м/с,+6,770,Ясно,Ю 1м/с
2021-10-6,+9,770,Ясно,С 1м/с,+7,769,Ясно,С 1м/с
2021-10-7,+10,770,Ясно,З 2м/с,+3,770,Ясно,З 2м/с
2021-10-8,+13,767,Ясно,З 2м/с,+4,765,Ясно,З 2м/с
2021-10-9,+14,761,Ясно,С 2м/с,+6,761,Ясно,С 2м/с
2021-10-10,+14,760,Ясно,СЗ 1м/с,+5,760,Ясно,СЗ 1м/с
2021-10-11,+12,759,Малооблачно,З 1м/с,+4,758,Ясно,З 1м/с
2021-10-12,+14,758,Переменная облачность,В 1м/с,+10,758,Ясно,В 1м/с
2021-10-13,+16,758,Ясно,ЮВ 2м/с,+9,759,Ясно,ЮВ 2м/с
2021-10-14,+14,757,Ясно,ЮВ 2м/с,+11,755,Малооблачно,ЮВ 2м/с
2021-10-15,+10,754,Пасмурно,З 3м/с,+7,755,Ясно,З 3м/с
2021-10-16,+11,755,Ясно,З 2м/с,+6,755,Ясно,З 2м/с
2021-10-17,+11,752,Малооблачно,Ш,+9,750,Переменная облачность,Ш
2021-10-18,+9,745,Пасмурно,В 2м/с,+9,743,Переменная облачность,В 2м/с
2021-10-19,+7,746,Ясно,СЗ 1м/с,+5,746,Переменная облачность,СЗ 1м/с
2021-10-20,+4,749,Пасмурно,СЗ 3м/с,+3,752,Переменная облачность,СЗ 3м/с
2021-10-21,+3,744,Пасмурно,ЮЗ 3м/с,,,Неизвестно,
2021-10-24,+9,748,Малооблачно,З 2м/с,+6,749,Ясно,З 2м/с
2021-10-25,+4,752,Пасмурно,СЗ 2м/с,+1,756,Пасмурно,СЗ 2м/с
2021-10-26,+3,757,Переменная облачность,ЮЗ 3м/с,+2,757,Ясно,ЮЗ 3м/с
2021-10-27,+8,753,Ясно,ЮЗ 2м/с,+5,752,Ясно,ЮЗ 2м/с
2021-10-28,+8,749,Переменная облачность,ЮЗ 2м/с,+4,749,Малооблачно,ЮЗ 2м/с
2021-10-29,+2,758,Малооблачно,СЗ 1м/с,+1,759,Ясно,СЗ 1м/с
2021-10-30,+7,757,Пасмурно,З 2м/с,+7,758,Малооблачно,З 2м/с
2021-10-31,+11,756,Ясно,З 2м/с,+7,756,Ясно,З 2м/с
2021-11-1,+10,755,Ясно,З 2м/с,+7,754,Ясно,З 2м/с
2021-11-2,+6,758,Пасмурно,В 2м/с,+6,759,Пасмурно,В 2м/с
2021-11-3,+2,764,Переменная облачность,В 2м/с,-1,765,Ясно,В 2м/с
2021-11-4,+1,767,Пасмурно,В 2м/с,+2,766,Пасмурно,В 2м/с
2021-11-5,+2,765,Малооблачно,ЮВ 1м/с,+2,764,Пасмурно,ЮВ 1м/с
2021-11-6,+6,756,Ясно,Ю 2м/с,+5,753,Ясно,Ю 2м/с
2021-11-7,+6,747,Пасмурно,ЮЗ 3м/с,+4,751,Ясно,ЮЗ 3м/с
2021-11-8,+5,750,Пасмурно,ЮВ 2м/с,+6,747,Пасмурно,ЮВ 2м/с
2021-11-9,+8,744,Пасмурно,З 2м/с,+4,746,Пасмурно,З 2м/с
2021-11-10,-3,757,Пасмурно,СЗ 2м/с,-4,760,Малооблачно,СЗ 2м/с
2021-11-11,-1,757,Пасмурно,ЮЗ 2м/с,-1,752,Пасмурно,ЮЗ 2м/с
2021-11-12,0,747,Пасмурно,Ю 2м/с,-1,743,Пасмурно,Ю 2м/с
2021-11-13,-1,745,Пасмурно,СЗ 2м/с,0,750,Пасмурно,СЗ 2м/с
2021-11-14,0,757,Малооблачно,СЗ 2м/с,-4,757,Ясно,СЗ 2м/с
2021-11-15,-5,755,Малооблачно,СВ 1м/с,-9,759,Ясно,СВ 1м/с
2021-11-16,-5,756,Переменная облачность,ЮЗ 3м/с,-3,752,Переменная облачность,ЮЗ 3м/с
2021-11-17,0,753,Пасмурно,Ш,-1,755,Пасмурно,Ш
2021-11-18,0,758,Пасмурно,ЮЗ 1м/с,-2,755,Пасмурно,ЮЗ 1м/с
2021-11-19,-3,751,Малооблачно,ЮВ 2м/с,-1,747,Пасмурно,ЮВ 2м/с
2021-11-20,0,734,Пасмурно,Ю 2м/с,0,728,Пасмурно,Ю 2м/с
2021-11-21,+1,731,Пасмурно,З 2м/с,+1,734,Пасмурно,З 2м/с
2021-11-22,+1,737,Пасмурно,ЮЗ 2м/с,-1,741,Пасмурно,ЮЗ 2м/с
2021-11-23,-4,748,Малооблачно,З 2м/с,-7,749,Ясно,З 2м/с
2021-11-24,-7,752,Малооблачно,ЮЗ 1м/с,-10,751,Пасмурно,ЮЗ 1м/с
2021-11-25,-1,747,Пасмурно,ЮЗ 3м/с,-1,751,Пасмурно,ЮЗ 3м/с
2021-11-26,+1,754,Пасмурно,ЮЗ 2м/с,-1,755,Ясно,ЮЗ 2м/с
2021-11-27,-1,756,Переменная облачность,ЮВ 1м/с,-5,755,Ясно,ЮВ 1м/с
2021-11-28,-1,750,Пасмурно,ЮВ 2м/с,-1,751,Пасмурно,ЮВ 2м/с
2021-11-29,+1,751,Нет данных,В 2м/с,0,749,Пасмурно,В 2м/с
2021-11-30,+2,735,Пасмурно,Ю 2м/с,+4,735,Нет данных,Ю 2м/с
2021-12-1,+2,729,Пасмурно,В 1м/с,0,732,Пасмурно,В 1м/с
2021-12-2,-1,741,Пасмурно,ЮЗ 2м/с,-2,743,Пасмурно,ЮЗ 2м/с
2021-12-3,+2,746,Пасмурно,ЮЗ 2м/с,+3,749,Пасмурно,ЮЗ 2м/с
2021-12-4,+4,744,Пасмурно,Ю 2м/с,+1,746,Пасмурно,Ю 2м/с
2021-12-5,-2,750,Ясно,Ш,-3,751,Ясно,Ш
2021-12-6,-4,757,Ясно,СВ 1м/с,-4,759,Малооблачно,СВ 1м/с
2021-12-7,-10,762,Ясно,В 3м/с,-12,762,Малооблачно,В 3м/с
2021-12-8,0,758,Пасмурно,В 1м/с,0,758,Пасмурно,В 1м/с
2021-12-9,-2,754,Пасмурно,В 3м/с,-2,754,Переменная облачность,В 3м/с
2021-12-10,-2,755,Переменная облачность,С 2м/с,-3,758,Пасмурно,С 2м/с
2021-12-11,-7,762,Ясно,СВ 1м/с,-8,764,Ясно,СВ 1м/с
2021-12-12,-4,769,Ясно,В 1м/с,-6,769,Ясно,В 1м/с
2021-12-13,-7,767,Ясно,В 2м/с,-7,767,Ясно,В 2м/с
2021-12-14,-4,761,Малооблачно,Ю 2м/с,-4,761,Малооблачно,Ю 2м/с
2021-12-15,-5,757,Пасмурно,Ю 1м/с,-4,755,Пасмурно,Ю 1м/с
2021-12-16,-3,749,Пасмурно,ЮЗ 1м/с,-2,747,Пасмурно,ЮЗ 1м/с
2021-12-17,-2,746,Пасмурно,ЮЗ 1м/с,-2,747,Пасмурно,ЮЗ 1м/с
2021-12-18,-2,743,Пасмурно,В 1м/с,-3,740,Пасмурно,В 1м/с
2021-12-19,-3,737,Пасмурно,ЮЗ 2м/с,-4,736,Пасмурно,ЮЗ 2м/с
2021-12-20,0,734,Пасмурно,ЮЗ 1м/с,0,737,Пасмурно,ЮЗ 1м/с
2021-12-21,-2,739,Пасмурно,З 1м/с,-6,740,Пасмурно,З 1м/с
2021-12-22,-13,743,Пасмурно,В 1м/с,-15,743,Переменная облачность,В 1м/с
2021-12-23,-19,748,Ясно,З 1м/с,-21,750,Ясно,З 1м/с
2021-12-24,-21,755,Ясно,ЮЗ 1м/с,-22,755,Ясно,ЮЗ 1м/с
2021-12-25,-13,751,Пасмурно,В 4м/с,-6,745,Пасмурно,В 4м/с
2021-12-26,-7,745,Ясно,Ш,-14,746,Ясно,Ш
2021-12-27,-11,750,Малооблачно,З 2м/с,-14,752,Ясно,З 2м/с
2021-12-28,-15,757,Ясно,Ш,-18,758,Ясно,Ш
2021-12-29,-20,762,Ясно,ЮВ 1м/с,-20,762,Пасмурно,ЮВ 1м/с
2021-12-30,-12,757,Пасмурно,В 2м/с,-11,756,Пасмурно,В 2м/с
2021-12-31,-8,751,Пасмурно,В 2м/с,-8,749,Пасмурно,В 2м/с
2022-01-1,-4,743,Пасмурно,Ю 1м/с,-3,740,Пасмурно,Ю 1м/с
2022-01-2,-3,734,Пасмурно,З 2м/с,-8,739,Пасмурно,З 2м/с
2022-01-3,-11,740,Переменная облачность,З 2м/с,-16,740,Ясно,З 2м/с
2022-01-4,-15,741,Переменная облачность,В 2м/с,-14,743,Пасмурно,В 2м/с
2022-01-5,-16,749,Ясно,З 1м/с,-19,748,Ясно,З 1м/с
2022-01-6,-7,741,Пасмурно,В 2м/с,0,737,Нет данных,В 2м/с
2022-01-7,0,739,Пасмурно,ЮЗ 2м/с,0,740,Пасмурно,ЮЗ 2м/с
2022-01-8,-8,753,Ясно,З 2м/с,-11,758,Ясно,З 2м/с
2022-01-9,-11,762,Ясно,В 2м/с,-15,761,Ясно,В 2м/с
2022-01-10,-12,755,Пасмурно,В 2м/с,-12,754,Пасмурно,В 2м/с
2022-01-11,-8,752,Пасмурно,В 1м/с,-8,753,Пасмурно,В 1м/с
2022-01-12,-7,755,Пасмурно,В 2м/с,-8,755,Малооблачно,В 2м/с
2022-01-13,-9,749,Пасмурно,В 3м/с,-8,744,Пасмурно,В 3м/с
2022-01-14,-15,728,Пасмурно,Ю 2м/с,-10,722,Пасмурно,Ю 2м/с
2022-01-15,-10,719,Пасмурно,СЗ 3м/с,-13,726,Переменная облачность,СЗ 3м/с
2022-01-16,-6,736,Пасмурно,З 2м/с,-6,740,Пасмурно,З 2м/с
2022-01-17,-6,743,Пасмурно,ЮЗ 2м/с,-7,742,Малооблачно,ЮЗ 2м/с
2022-01-18,-2,744,Пасмурно,Ю 2м/с,-2,747,Пасмурно,Ю 2м/с
2022-01-19,-5,749,Пасмурно,ЮВ 2м/с,-6,751,Пасмурно,ЮВ 2м/с
2022-01-20,-9,752,Пасмурно,В 1м/с,-11,752,Пасмурно,В 1м/с
2022-01-21,-11,752,Пасмурно,В 1м/с,-13,753,Пасмурно,В 1м/с
2022-01-22,-7,754,Пасмурно,В 3м/с,-7,755,Пасмурно,В 3м/с
2022-01-23,-10,761,Переменная облачность,В 3м/с,-10,761,Малооблачно,В 3м/с
2022-01-24,-11,763,Ясно,В 2м/с,-13,763,Ясно,В 2м/с
2022-01-25,-14,758,Малооблачно,В 2м/с,-16,755,Ясно,В 2м/с
2022-01-26,-11,750,Пасмурно,ЮЗ 1м/с,-12,751,Пасмурно,ЮЗ 1м/с
2022-01-27,-8,753,Пасмурно,Ш,-7,753,Переменная облачность,Ш
2022-01-28,-7,751,Ясно,В 2м/с,-8,749,Малооблачно,В 2м/с
2022-01-29,-12,747,Ясно,В 1м/с,-13,746,Переменная облачность,В 1м/с
2022-01-30,-2,740,Пасмурно,В 1м/с,-4,742,Переменная облачность,В 1м/с
2022-01-31,-3,745,Пасмурно,В 3м/с,-2,745,Пасмурно,В 3м/с
2022-02-1,0,744,Переменная облачность,Ю 2м/с,-2,745,Пасмурно,Ю 2м/с
2022-02-2,-2,750,Пасмурно,Ю 1м/с,0,750,Пасмурно,Ю 1м/с
2022-02-3,0,748,Пасмурно,Ю 2м/с,0,747,Пасмурно,Ю 2м/с
2022-02-4,-2,742,Пасмурно,В 2м/с,-4,741,Пасмурно,В 2м/с
2022-02-5,-4,741,Пасмурно,Ш,-4,742,Пасмурно,Ш
2022-02-6,-3,743,Пасмурно,З 1м/с,-4,744,Пасмурно,З 1м/с
2022-02-7,-5,747,Пасмурно,З 1м/с,-7,749,Малооблачно,З 1м/с
2022-02-8,-5,751,Пасмурно,Ю 1м/с,-5,751,Пасмурно,Ю 1м/с
2022-02-9,-2,751,Пасмурно,ЮВ 2м/с,-4,752,Пасмурно,ЮВ 2м/с
2022-02-10,-6,746,Пасмурно,В 3м/с,-6,745,Пасмурно,В 3м/с
2022-02-11,-1,746,Пасмурно,З 2м/с,-1,746,Переменная облачность,З 2м/с
2022-02-12,+1,748,Пасмурно,З 1м/с,-4,749,Ясно,З 1м/с
2022-02-13,-4,749,Ясно,ЮЗ 3м/с,-4,750,Переменная облачность,ЮЗ 3м/с
2022-02-14,-2,755,Нет данных,Ю 1м/с,-6,753,Пасмурно,Ю 1м/с
2022-02-15,-4,754,Переменная облачность,ЮЗ 2м/с,-8,755,Ясно,ЮЗ 2м/с
2022-02-16,-7,757,Ясно,З 1м/с,-12,757,Ясно,З 1м/с
2022-02-17,-11,753,Ясно,В 2м/с,-12,752,Ясно,В 2м/с
2022-02-18,-5,749,Пасмурно,В 3м/с,-7,749,Ясно,В 3м/с
2022-02-19,-5,749,Пасмурно,ЮВ 2м/с,-4,748,Пасмурно,ЮВ 2м/с
2022-02-20,+1,740,Пасмурно,ЮЗ 3м/с,+1,740,Пасмурно,ЮЗ 3м/с
2022-02-21,+1,744,Пасмурно,З 2м/с,-2,746,Ясно,З 2м/с
2022-02-22,0,747,Пасмурно,Ю 1м/с,+2,747,Пасмурно,Ю 1м/с
2022-02-23,+1,746,Пасмурно,ЮЗ 3м/с,0,747,Пасмурно,ЮЗ 3м/с
2022-02-24,+1,755,Пасмурно,ЮЗ 1м/с,0,756,Пасмурно,ЮЗ 1м/с
2022-02-25,-2,760,Малооблачно,В 2м/с,-5,759,Нет данных,В 2м/с
2022-02-26,-1,755,Переменная облачность,В 2м/с,0,755,Пасмурно,В 2м/с
2022-02-27,+1,755,Переменная облачность,В 3м/с,0,758,Переменная облачность,В 3м/с
2022-02-28,+2,758,Малооблачно,В 2м/с,-1,758,Ясно,В 2м/с
2022-03-1,+1,758,Переменная облачность,СЗ 1м/с,-6,758,Ясно,СЗ 1м/с
2022-03-2,-5,758,Пасмурно,В 1м/с,-5,755,Пасмурно,В 1м/с
2022-03-3,-5,750,Малооблачно,В 1м/с,-6,749,Пасмурно,В 1м/с
2022-03-4,-2,742,Малооблачно,СВ 2м/с,-2,740,Пасмурно,СВ 2м/с
2022-03-5,-2,730,Пасмурно,СВ 3м/с,-4,732,Пасмурно,СВ 3м/с
2022-03-6,-9,740,Ясно,СЗ 3м/с,-10,743,Ясно,СЗ 3м/с
2022-03-7,-3,744,Малооблачно,Ш,-9,747,Ясно,Ш
2022-03-8,-7,749,Пасмурно,В 2м/с,-8,750,Пасмурно,В 2м/с
2022-03-9,-7,752,Пасмурно,СВ 2м/с,-8,753,Пасмурно,СВ 2м/с
2022-03-10,-6,756,Ясно,СВ 2м/с,-10,758,Ясно,СВ 2м/с
2022-03-11,-7,755,Ясно,СВ 3м/с,-10,755,Ясно,СВ 3м/с
2022-03-12,-7,754,Ясно,СВ 2м/с,-10,755,Ясно,СВ 2м/с
2022-03-13,-5,755,Ясно,З 1м/с,-9,754,Переменная облачность,З 1м/с
2022-03-14,-8,752,Пасмурно,В 1м/с,-10,752,Ясно,В 1м/с
2022-03-15,-6,756,Переменная облачность,В 4м/с,-9,758,Ясно,В 4м/с
2022-03-16,-8,760,Пасмурно,В 4м/с,-8,761,Пасмурно,В 4м/с
2022-03-17,-3,764,Ясно,С 2м/с,-6,764,Ясно,С 2м/с
2022-03-18,0,766,Ясно,СВ 2м/с,-9,767,Ясно,СВ 2м/с
2022-03-19,+2,766,Пасмурно,З 1м/с,-2,764,Ясно,З 1м/с
2022-03-20,+5,755,Пасмурно,З 1м/с,+3,753,Пасмурно,З 1м/с
2022-03-21,0,749,Пасмурно,С 2м/с,-1,755,Ясно,С 2м/с
2022-03-22,+5,758,Ясно,СЗ 2м/с,-1,757,Ясно,СЗ 2м/с
2022-03-23,+7,755,Ясно,З 2м/с,+1,755,Ясно,З 2м/с
2022-03-24,+6,752,Ясно,З 2м/с,0,752,Ясно,З 2м/с
2022-03-25,+7,751,Ясно,З 1м/с,+3,751,Пасмурно,З 1м/с
2022-03-26,+5,743,Ясно,Ю 2м/с,-2,740,Пасмурно,Ю 2м/с
2022-03-27,+1,732,Пасмурно,ЮЗ 2м/с,0,734,Пасмурно,ЮЗ 2м/с
2022-03-28,-3,742,Пасмурно,СЗ 2м/с,-4,743,Переменная облачность,СЗ 2м/с
2022-03-29,+5,737,Малооблачно,З 4м/с,+2,741,Ясно,З 4м/с
2022-03-30,+4,743,Пасмурно,ЮЗ 2м/с,+3,747,Ясно,ЮЗ 2м/с
2022-03-31,+1,749,Пасмурно,В 1м/с,+1,749,Переменная облачность,В 1м/с
2022-04-1,+7,748,Пасмурно,ЮЗ 1м/с,+4,746,Пасмурно,ЮЗ 1м/с
2022-04-2,+9,743,Малооблачно,Ю 1м/с,+5,743,Малооблачно,Ю 1м/с
2022-04-3,+11,737,Ясно,ЮЗ 3м/с,+8,737,Пасмурно,ЮЗ 3м/с
2022-04-4,+5,735,Пасмурно,ЮЗ 4м/с,+2,739,Пасмурно,ЮЗ 4м/с
2022-04-5,+4,747,Ясно,ЮЗ 3м/с,+2,749,Ясно,ЮЗ 3м/с
2022-04-6,+7,746,Малооблачно,Ю 3м/с,+5,745,Пасмурно,Ю 3м/с
2022-04-7,+8,749,Ясно,ЮЗ 2м/с,+7,750,Пасмурно,ЮЗ 2м/с
2022-04-8,+16,749,Малооблачно,ЮВ 2м/с,+11,749,Ясно,ЮВ 2м/с
2022-04-9,+8,746,Пасмурно,В 2м/с,+7,746,Пасмурно,В 2м/с
2022-04-10,+11,749,Пасмурно,В 1м/с,+8,751,Ясно,В 1м/с
2022-04-11,+16,749,Малооблачно,В 2м/с,+12,749,Ясно,В 2м/с
2022-04-12,+14,747,Пасмурно,СВ 2м/с,+12,748,Переменная облачность,СВ 2м/с
2022-04-13,+15,746,Ясно,В 3м/с,+11,744,Пасмурно,В 3м/с
2022-04-14,+11,743,Пасмурно,ЮВ 2м/с,+7,743,Пасмурно,ЮВ 2м/с
2022-04-15,+5,743,Пасмурно,З 2м/с,+3,747,Ясно,З 2м/с
2022-04-16,+11,752,Ясно,З 1м/с,+7,752,Малооблачно,З 1м/с
2022-04-17,+16,751,Пасмурно,Ю 1м/с,+13,751,Переменная облачность,Ю 1м/с
2022-04-18,+18,752,Пасмурно,ЮВ 1м/с,+12,752,Ясно,ЮВ 1м/с
2022-04-19,+21,752,Переменная облачность,Ю 1м/с,+18,750,Переменная облачность,Ю 1м/с
2022-04-20,+17,749,Пасмурно,СВ 1м/с,+11,750,Переменная облачность,СВ 1м/с
2022-04-21,+9,751,Пасмурно,СВ 2м/с,+10,752,Малооблачно,СВ 2м/с
2022-04-22,+15,750,Ясно,СВ 3м/с,+10,749,Ясно,СВ 3м/с
2022-04-23,+13,749,Малооблачно,В 2м/с,+8,750,Ясно,В 2м/с
2022-04-24,+14,751,Переменная облачность,ЮЗ 1м/с,+12,751,Пасмурно,ЮЗ 1м/с
2022-04-25,+19,750,Малооблачно,З 2м/с,+16,750,Переменная облачность,З 2м/с
2022-04-26,+23,748,Переменная облачность,Ю 3м/с,+20,747,Ясно,Ю 3м/с
2022-04-27,+17,748,Пасмурно,З 2м/с,+17,746,Пасмурно,З 2м/с
2022-04-28,+14,751,Переменная облачность,СЗ 2м/с,+8,754,Ясно,СЗ 2м/с
2022-04-29,+10,756,Ясно,СЗ 2м/с,+8,757,Ясно,СЗ 2м/с
2022-04-30,+13,752,Переменная облачность,Ш,+11,750,Пасмурно,Ш
2022-05-1,+8,752,Переменная облачность,СЗ 3м/с,+6,754,Ясно,СЗ 3м/с
2022-05-2,+13,753,Малооблачно,ЮЗ 2м/с,+9,752,Ясно,ЮЗ 2м/с
2022-05-3,+17,749,Ясно,З 2м/с,+13,749,Ясно,З 2м/с
2022-05-4,+19,745,Ясно,ЮЗ 3м/с,+13,746,Переменная облачность,ЮЗ 3м/с
2022-05-5,+7,750,Пасмурно,СЗ 3м/с,+4,755,Ясно,СЗ 3м/с
2022-05-6,+11,759,Ясно,СЗ 2м/с,+9,761,Ясно,СЗ 2м/с
2022-05-7,+15,761,Ясно,ЮЗ 1м/с,+8,760,Ясно,ЮЗ 1м/с
2022-05-8,+18,756,Ясно,ЮЗ 1м/с,+11,755,Ясно,ЮЗ 1м/с
2022-05-9,+19,748,Ясно,В 2м/с,+17,745,Ясно,В 2м/с
2022-05-10,+9,737,Пасмурно,СЗ 2м/с,+8,737,Пасмурно,СЗ 2м/с
2022-05-11,+12,745,Пасмурно,Ю 3м/с,+7,745,Пасмурно,Ю 3м/с
2022-05-12,+10,740,Пасмурно,СЗ 2м/с,+8,741,Переменная облачность,СЗ 2м/с
